Time (s),Predicted SVID Combination
71843,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71844,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71845,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71846,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71847,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71848,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71849,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71850,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71851,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71852,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71853,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71854,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71855,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71856,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71857,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71858,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71859,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71860,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71861,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71862,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71863,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71864,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71865,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71866,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71867,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71868,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71869,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71870,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71871,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71872,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71873,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71874,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71875,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71876,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71877,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71878,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71879,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71880,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71881,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71882,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71883,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71884,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71885,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71886,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71887,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71888,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71889,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71890,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71891,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71892,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71893,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71894,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71895,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71896,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71897,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71898,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71899,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71900,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71901,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71902,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71903,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71904,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71905,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71906,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71907,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71908,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71909,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71910,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71911,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71912,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71913,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71914,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71915,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71916,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71917,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71918,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71919,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71920,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71921,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71922,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71923,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71924,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71925,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71926,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71927,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71928,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71929,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71930,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71931,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71932,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71933,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71934,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71935,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71936,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71937,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71938,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71939,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71940,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71941,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71942,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71943,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71944,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71945,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71946,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71947,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71948,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71949,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71950,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71951,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71952,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71953,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71954,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71955,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71956,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71957,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71958,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71959,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71960,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71961,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71962,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71963,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71964,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71965,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71966,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71967,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71968,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71969,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71970,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71971,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71972,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71973,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71974,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71975,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71976,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71977,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71978,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71979,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71980,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71981,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71982,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71983,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71984,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71985,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71986,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71987,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71988,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71989,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71990,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71991,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71992,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71993,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71994,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71995,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71996,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71997,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71998,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
71999,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72000,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72001,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72002,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72003,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72004,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72005,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72006,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72007,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72008,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72009,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72010,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72011,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72012,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72013,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72014,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72015,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72016,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72017,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72018,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72019,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72020,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72021,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72022,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72023,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72024,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72025,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72026,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72027,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72028,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72029,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72030,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72031,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72032,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72033,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72034,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72035,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72036,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72037,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72038,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72039,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72040,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72041,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72042,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72043,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72044,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72045,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72046,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72047,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72048,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72049,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72050,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72051,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72052,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72053,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72054,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72055,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72056,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72057,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72058,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72059,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72060,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72061,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72062,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72063,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72064,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72065,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72066,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72067,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72068,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72069,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72070,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72071,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72072,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72073,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72074,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72075,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72076,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72077,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72078,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72079,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72080,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72081,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72082,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72083,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72084,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72085,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72086,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72087,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72088,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72089,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72090,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72091,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72092,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72093,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72094,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72095,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72096,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72097,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72098,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72099,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72100,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72101,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72102,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72103,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72104,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72105,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72106,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72107,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72108,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72109,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72110,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72111,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72112,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72113,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72114,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72115,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72116,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72117,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72118,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72119,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72120,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72121,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72122,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72123,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72124,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72125,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72126,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72127,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72128,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72129,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72130,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72131,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72132,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72133,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72134,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72135,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72136,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72137,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72138,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72139,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72140,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72141,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72142,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72143,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72144,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72145,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72146,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72147,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72148,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72149,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72150,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72151,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72152,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72153,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72154,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72155,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72156,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72157,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72158,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72159,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72160,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72161,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72162,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72163,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72164,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72165,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72166,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72167,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72168,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72169,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72170,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72171,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72172,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72173,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72174,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72175,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72176,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72177,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72178,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72179,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72180,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72181,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72182,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72183,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72184,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72185,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72186,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72187,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72188,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72189,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72190,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72191,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72192,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72193,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72194,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72195,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72196,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72197,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72198,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72199,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72200,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72201,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72202,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72203,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72204,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72205,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72206,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72207,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72208,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72209,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72210,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72211,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72212,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72213,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72214,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72215,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72216,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72217,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72218,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72219,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72220,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72221,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72222,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72223,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72224,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72225,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72226,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72227,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72228,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72229,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72230,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72231,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72232,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72233,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72234,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72235,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72236,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72237,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72238,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72239,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72240,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72241,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72242,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72243,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72244,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72245,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72246,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72247,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72248,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72249,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72250,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72251,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72252,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72253,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72254,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72255,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72256,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72257,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72258,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72259,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72260,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72261,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72262,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72263,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72264,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
72265,"[2, 5, 11, 13, 15, 20, 24, 29, 30]"
